Date,Region,Country,Supplier Name,Inventory,Lead Time (days),Transport Status,News Sentiment,Weather Condition,Risk Factor,Sentiment Analysis,Sentiment Score,Risk Analysis,Risk Confidence
2024-12-09,South America,India,Arias-Ray,34989,26,Awaiting Dispatch,Heavy rainfall damages crops in major producing areas.,Mild rainfall aiding crop growth,High,LABEL_0,0.8395679593086243,contradiction,0.9187334775924683
2024-08-23,Asia,South Africa,"Mays, Mathis and Martin",95816,10,In Transit,Delays in transportation cause supply chain disruptions.,Heavy rainfall causing waterlogging,High,LABEL_0,0.8567883372306824,neutral,0.8083664178848267
2024-10-11,North America,India,"Dillon, Dennis and Anderson",4327,20,Delayed,Labor shortages affect harvesting in rural areas.,Sunny and favorable for farming,High,LABEL_0,0.5824687480926514,neutral,0.8359622955322266
2024-04-30,South America,South Africa,Adams and Sons,2477,2,In Transit,Labor shortages affect harvesting in rural areas.,Drought leading to crop failure,Medium,LABEL_0,0.5824687480926514,neutral,0.7852453589439392
2024-06-03,Oceania,China,Wood PLC,48728,27,Awaiting Dispatch,Improved infrastructure reduces transportation delays.,High humidity increasing pest risks,High,LABEL_2,0.5472204089164734,neutral,0.5513624548912048
2024-03-07,Asia,South Africa,"Smith, Ramirez and Fleming",45457,10,Awaiting Dispatch,Heavy rainfall damages crops in major producing areas.,Drought leading to crop failure,Medium,LABEL_0,0.8395679593086243,contradiction,0.9882925152778625
2024-09-02,Oceania,Australia,Smith and Sons,44679,13,Awaiting Dispatch,Tomato prices soar due to unexpected frost in the region.,Unexpected frost damaging crops,Medium,LABEL_0,0.565018355846405,neutral,0.9240767359733582
2024-05-10,Europe,Germany,Hicks-Knight,46499,3,In Transit,Labor shortages affect harvesting in rural areas.,Unexpected frost damaging crops,Low,LABEL_0,0.5824687480926514,neutral,0.8137444853782654
2024-09-16,Europe,USA,Chen LLC,16384,10,In Transit,Improved infrastructure reduces transportation delays.,Unexpected frost damaging crops,Low,LABEL_2,0.5472204089164734,neutral,0.5044365525245667
2024-03-07,Asia,China,"Smith, Clark and Gregory",82958,30,Delayed,Export restrictions lead to surplus in local markets.,Mild rainfall aiding crop growth,High,LABEL_0,0.5000081062316895,neutral,0.8938192129135132
2024-04-09,Africa,India,"Marshall, Calderon and Higgins",25216,27,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Mild rainfall aiding crop growth,High,LABEL_0,0.75569087266922,contradiction,0.7170014977455139
2024-06-16,South America,India,"Martin, Young and Taylor",39310,23,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Strong winds causing crop damage,High,LABEL_0,0.75569087266922,neutral,0.5953725576400757
2024-05-15,South America,South Africa,Harrell-Mccoy,91931,23,Delayed,Pest infestation reduces tomato output in key regions.,Strong winds causing crop damage,High,LABEL_0,0.7376754879951477,neutral,0.8238562345504761
2024-08-03,South America,Brazil,"Hawkins, Walker and Franklin",81003,4,Delayed,Delays in transportation cause supply chain disruptions.,Drought leading to crop failure,High,LABEL_0,0.8567883372306824,neutral,0.800015389919281
2024-09-16,Africa,Brazil,"Parker, Rose and Morris",53351,5,In Transit,Labor shortages affect harvesting in rural areas.,High humidity increasing pest risks,Low,LABEL_0,0.5824687480926514,neutral,0.8055110573768616
2024-04-03,North America,China,Cunningham-Smith,61885,20,In Transit,Delays in transportation cause supply chain disruptions.,High humidity increasing pest risks,High,LABEL_0,0.8567883372306824,neutral,0.8500065803527832
2024-01-28,North America,South Africa,Foley LLC,43996,2,In Transit,Delays in transportation cause supply chain disruptions.,Strong winds causing crop damage,High,LABEL_0,0.8567883372306824,neutral,0.7813850045204163
2024-07-16,Europe,India,Soto Inc,8201,7,Awaiting Dispatch,Farmers report higher yields thanks to favorable weather.,Heavy rainfall causing waterlogging,Low,LABEL_2,0.8424614071846008,contradiction,0.4941233694553375
2024-02-18,Europe,Brazil,"Morris, Dunn and Baird",99078,30,In Transit,Drought conditions lead to reduced tomato supply.,Unexpected frost damaging crops,High,LABEL_0,0.75569087266922,neutral,0.7044139504432678
2024-02-11,Europe,Brazil,Molina Group,40620,20,In Transit,Drought conditions lead to reduced tomato supply.,Unexpected frost damaging crops,Medium,LABEL_0,0.75569087266922,neutral,0.6540062427520752
2024-05-18,Europe,Australia,"Rice, Short and Glover",84930,25,Delayed,Heavy rainfall damages crops in major producing areas.,Strong winds causing crop damage,High,LABEL_0,0.8395679593086243,neutral,0.4891204237937927
2024-04-23,South America,South Africa,"Alvarez, Murillo and Nelson",87250,5,Delayed,Delays in transportation cause supply chain disruptions.,Heavy rainfall causing waterlogging,High,LABEL_0,0.8567883372306824,neutral,0.902435302734375
2024-08-03,Africa,USA,Hale Ltd,53541,29,In Transit,Pest infestation reduces tomato output in key regions.,Sunny and favorable for farming,High,LABEL_0,0.7376754879951477,neutral,0.8525492548942566
2024-02-14,Asia,Germany,Mccullough-Ramsey,13832,1,In Transit,Heavy rainfall damages crops in major producing areas.,Unexpected frost damaging crops,Low,LABEL_0,0.8395679593086243,contradiction,0.5091869235038757
2024-09-17,Africa,China,"Dean, Hubbard and Brown",64322,27,Delayed,Farmers report higher yields thanks to favorable weather.,Strong winds causing crop damage,High,LABEL_2,0.8424614071846008,contradiction,0.8267665505409241
2024-10-21,North America,Brazil,Murphy Group,44024,16,In Transit,Heavy rainfall damages crops in major producing areas.,Unexpected frost damaging crops,Medium,LABEL_0,0.8395679593086243,contradiction,0.49848219752311707
2024-09-02,Europe,South Africa,"James, Mullins and Garrett",1185,10,In Transit,Tomato prices soar due to unexpected frost in the region.,Mild rainfall aiding crop growth,High,LABEL_0,0.565018355846405,contradiction,0.5064149498939514
2024-02-13,Europe,China,"Cummings, Blackburn and Phelps",95828,13,Delayed,Farmers report higher yields thanks to favorable weather.,Heavy rainfall causing waterlogging,High,LABEL_2,0.8424614071846008,neutral,0.7119004130363464
2024-07-23,Oceania,Brazil,Hunt PLC,97301,29,In Transit,Improved infrastructure reduces transportation delays.,Unexpected frost damaging crops,High,LABEL_2,0.5472204089164734,neutral,0.6108343601226807
2025-01-13,Africa,Canada,"Osborn, Martinez and Perry",34039,15,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Drought leading to crop failure,High,LABEL_0,0.8567883372306824,neutral,0.8410835266113281
2024-05-04,Oceania,India,"Lawrence, Ingram and Baker",94610,14,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Mild rainfall aiding crop growth,Medium,LABEL_0,0.5824687480926514,neutral,0.854066014289856
2024-12-04,Asia,India,Ramos Group,3399,13,In Transit,Pest infestation reduces tomato output in key regions.,Sunny and favorable for farming,Medium,LABEL_0,0.7376754879951477,neutral,0.8470679521560669
2024-02-28,Europe,Australia,Thomas-Brandt,66135,24,Awaiting Dispatch,Farmers report higher yields thanks to favorable weather.,Drought leading to crop failure,High,LABEL_2,0.8424614071846008,contradiction,0.997250497341156
2024-09-03,Asia,Brazil,"Gonzales, Dodson and Johnson",34578,8,In Transit,Tomato prices soar due to unexpected frost in the region.,Sunny and favorable for farming,Low,LABEL_0,0.565018355846405,neutral,0.7332937717437744
2024-03-08,North America,India,"Allen, Thompson and Todd",15083,7,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Drought leading to crop failure,Medium,LABEL_0,0.75569087266922,neutral,0.8498893976211548
2024-10-16,Oceania,Canada,Blake-Gomez,65468,13,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Strong winds causing crop damage,High,LABEL_0,0.75569087266922,neutral,0.685576319694519
2024-04-20,Asia,India,"Maxwell, Turner and Parker",81965,20,In Transit,Pest infestation reduces tomato output in key regions.,Strong winds causing crop damage,High,LABEL_0,0.7376754879951477,neutral,0.8070341348648071
2024-12-04,Europe,Brazil,Robinson Group,98678,27,Delayed,Improved infrastructure reduces transportation delays.,High humidity increasing pest risks,High,LABEL_2,0.5472204089164734,neutral,0.49000659584999084
2024-04-02,South America,China,Riley-Taylor,98927,10,In Transit,Heavy rainfall damages crops in major producing areas.,Unexpected frost damaging crops,Low,LABEL_0,0.8395679593086243,contradiction,0.4997507929801941
2024-11-08,South America,Germany,Rosario Ltd,17129,24,Delayed,Farmers report higher yields thanks to favorable weather.,Mild rainfall aiding crop growth,High,LABEL_2,0.8424614071846008,neutral,0.859308123588562
2024-03-20,North America,Germany,"Obrien, Graham and Perez",38126,4,Delayed,Tomato prices soar due to unexpected frost in the region.,Strong winds causing crop damage,High,LABEL_0,0.565018355846405,neutral,0.723999559879303
2024-03-14,South America,South Africa,Chase Group,88218,23,Awaiting Dispatch,Farmers report higher yields thanks to favorable weather.,Drought leading to crop failure,High,LABEL_2,0.8424614071846008,contradiction,0.9978973865509033
2024-10-29,Oceania,USA,Steele Ltd,52893,6,Awaiting Dispatch,Improved infrastructure reduces transportation delays.,High humidity increasing pest risks,Low,LABEL_2,0.5472204089164734,neutral,0.6731463074684143
2024-04-07,North America,USA,"Smith, Lyons and Floyd",28557,27,Awaiting Dispatch,Heavy rainfall damages crops in major producing areas.,Unexpected frost damaging crops,High,LABEL_0,0.8395679593086243,contradiction,0.5925725698471069
2024-12-05,Oceania,Germany,Howell-Sims,1243,8,Awaiting Dispatch,Export restrictions lead to surplus in local markets.,Heavy rainfall causing waterlogging,High,LABEL_0,0.5000081062316895,neutral,0.7796378135681152
2024-04-08,South America,China,Estes-Conway,39449,25,Delayed,Labor shortages affect harvesting in rural areas.,High humidity increasing pest risks,High,LABEL_0,0.5824687480926514,neutral,0.7707277536392212
2024-11-21,Oceania,USA,"Church, Pierce and Silva",46207,30,In Transit,Tomato prices soar due to unexpected frost in the region.,High humidity increasing pest risks,High,LABEL_0,0.565018355846405,neutral,0.8817018270492554
2024-03-11,Europe,Brazil,Daniels Ltd,18390,3,Delayed,Heavy rainfall damages crops in major producing areas.,Sunny and favorable for farming,High,LABEL_0,0.8395679593086243,contradiction,0.585953950881958
2024-03-03,Asia,South Africa,Alvarado LLC,88628,28,In Transit,Labor shortages affect harvesting in rural areas.,Unexpected frost damaging crops,High,LABEL_0,0.5824687480926514,neutral,0.5403386950492859
2024-02-25,Africa,China,Jones and Sons,80011,19,In Transit,Pest infestation reduces tomato output in key regions.,Sunny and favorable for farming,Medium,LABEL_0,0.7376754879951477,neutral,0.7764042615890503
2024-07-28,Europe,Australia,"Moore, Perez and Gutierrez",75905,1,In Transit,Delays in transportation cause supply chain disruptions.,Unexpected frost damaging crops,High,LABEL_0,0.8567883372306824,neutral,0.7109876275062561
2024-06-10,Africa,Australia,Williams PLC,37219,1,In Transit,Government announces subsidies for tomato farmers.,Heavy rainfall causing waterlogging,Low,LABEL_1,0.7901261448860168,neutral,0.7081830501556396
2024-09-11,South America,India,Williams Ltd,84392,6,Delayed,Government announces subsidies for tomato farmers.,Heavy rainfall causing waterlogging,High,LABEL_1,0.7901261448860168,neutral,0.7397900819778442
2024-06-18,Europe,India,Weaver-Le,29590,5,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Drought leading to crop failure,Medium,LABEL_0,0.5824687480926514,neutral,0.820235550403595
2024-08-18,Oceania,Brazil,Meyer-Martinez,20215,5,Awaiting Dispatch,Export restrictions lead to surplus in local markets.,Drought leading to crop failure,Medium,LABEL_0,0.5000081062316895,neutral,0.8032295107841492
2024-04-16,Asia,Germany,Perez-Santos,73701,5,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Unexpected frost damaging crops,High,LABEL_0,0.8567883372306824,neutral,0.741996705532074
2024-10-28,North America,India,Hall-Serrano,97699,19,In Transit,Government announces subsidies for tomato farmers.,Sunny and favorable for farming,Medium,LABEL_1,0.7901261448860168,neutral,0.8583926558494568
2024-07-13,Asia,China,Wood LLC,38562,5,In Transit,Export restrictions lead to surplus in local markets.,Drought leading to crop failure,Medium,LABEL_0,0.5000081062316895,neutral,0.8005107045173645
2025-01-02,Asia,Canada,Hernandez-Sims,14180,17,In Transit,Heavy rainfall damages crops in major producing areas.,Drought leading to crop failure,Medium,LABEL_0,0.8395679593086243,contradiction,0.958462119102478
2024-10-28,Africa,India,"Boyd, Hale and Fitzgerald",90096,12,Awaiting Dispatch,Heavy rainfall damages crops in major producing areas.,Strong winds causing crop damage,High,LABEL_0,0.8395679593086243,contradiction,0.6606717109680176
2024-07-10,Europe,USA,Black-Hartman,31849,19,In Transit,Heavy rainfall damages crops in major producing areas.,High humidity increasing pest risks,Medium,LABEL_0,0.8395679593086243,neutral,0.813005805015564
2024-08-25,North America,Brazil,Bishop Inc,34725,14,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Strong winds causing crop damage,High,LABEL_0,0.5824687480926514,neutral,0.7921345829963684
2024-07-26,North America,India,Rosario-Pruitt,11217,9,Delayed,Farmers report higher yields thanks to favorable weather.,Mild rainfall aiding crop growth,High,LABEL_2,0.8424614071846008,neutral,0.8556992411613464
2024-07-07,Asia,China,"Ramos, Mccall and Miller",29069,4,In Transit,Export restrictions lead to surplus in local markets.,Heavy rainfall causing waterlogging,Low,LABEL_0,0.5000081062316895,neutral,0.8171985745429993
2024-08-10,Europe,Germany,"Jones, Bailey and Howard",26047,16,Delayed,Export restrictions lead to surplus in local markets.,High humidity increasing pest risks,High,LABEL_0,0.5000081062316895,neutral,0.835109293460846
2024-12-28,North America,Brazil,Scott Inc,83871,2,Delayed,Government announces subsidies for tomato farmers.,Sunny and favorable for farming,High,LABEL_1,0.7901261448860168,neutral,0.8155875205993652
2024-02-09,Oceania,Germany,"Berry, Adams and Wilkinson",44627,29,In Transit,Farmers report higher yields thanks to favorable weather.,Drought leading to crop failure,High,LABEL_2,0.8424614071846008,contradiction,0.9977699518203735
2024-05-22,Oceania,China,Nguyen Group,36941,20,Delayed,Improved infrastructure reduces transportation delays.,High humidity increasing pest risks,High,LABEL_2,0.5472204089164734,contradiction,0.5374906659126282
2024-02-11,Asia,South Africa,Coleman Ltd,78502,5,Awaiting Dispatch,Government announces subsidies for tomato farmers.,Mild rainfall aiding crop growth,Low,LABEL_1,0.7901261448860168,neutral,0.8783205151557922
2024-03-08,Asia,India,"Ortiz, Jones and Hodge",69203,26,Delayed,Government announces subsidies for tomato farmers.,Heavy rainfall causing waterlogging,High,LABEL_1,0.7901261448860168,neutral,0.732391357421875
2025-01-09,Asia,Germany,Crawford Group,44261,2,In Transit,Tomato prices soar due to unexpected frost in the region.,Heavy rainfall causing waterlogging,Low,LABEL_0,0.565018355846405,neutral,0.833756685256958
2024-06-06,Europe,USA,Gilbert-Turner,89071,11,Delayed,Export restrictions lead to surplus in local markets.,Heavy rainfall causing waterlogging,High,LABEL_0,0.5000081062316895,neutral,0.8123895525932312
2024-12-14,South America,Brazil,"Cox, Freeman and Turner",59010,17,Delayed,Farmers report higher yields thanks to favorable weather.,Mild rainfall aiding crop growth,High,LABEL_2,0.8424614071846008,neutral,0.8744757771492004
2024-07-13,Asia,India,Giles Inc,49335,9,In Transit,Tomato prices soar due to unexpected frost in the region.,Sunny and favorable for farming,Low,LABEL_0,0.565018355846405,neutral,0.7674260139465332
2025-01-07,Europe,India,Reynolds PLC,23297,26,In Transit,Pest infestation reduces tomato output in key regions.,Heavy rainfall causing waterlogging,High,LABEL_0,0.7376754879951477,neutral,0.8410837054252625
2025-01-05,South America,Germany,"Stanley, Wise and Castaneda",53132,9,Awaiting Dispatch,Tomato prices soar due to unexpected frost in the region.,Mild rainfall aiding crop growth,Low,LABEL_0,0.565018355846405,contradiction,0.49414369463920593
2024-04-16,Europe,South Africa,"Anderson, Garcia and Powell",92440,11,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Heavy rainfall causing waterlogging,Medium,LABEL_0,0.5824687480926514,neutral,0.8727823495864868
2024-03-16,Oceania,Australia,Hayes-Valenzuela,41674,2,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Drought leading to crop failure,Medium,LABEL_0,0.75569087266922,neutral,0.8839738965034485
2024-01-26,North America,Australia,"Garcia, Gutierrez and Mosley",89015,25,Delayed,Delays in transportation cause supply chain disruptions.,Mild rainfall aiding crop growth,High,LABEL_0,0.8567883372306824,neutral,0.8832751512527466
2024-06-30,Europe,China,"Lester, Odonnell and Mora",37868,22,In Transit,Delays in transportation cause supply chain disruptions.,Sunny and favorable for farming,High,LABEL_0,0.8567883372306824,neutral,0.8149139881134033
2024-06-25,Asia,Canada,Ross Inc,51437,3,Delayed,Export restrictions lead to surplus in local markets.,Drought leading to crop failure,High,LABEL_0,0.5000081062316895,neutral,0.8516867160797119
2025-01-13,Europe,India,Cross-Roman,40482,1,Delayed,Tomato prices soar due to unexpected frost in the region.,Strong winds causing crop damage,High,LABEL_0,0.565018355846405,neutral,0.7383278012275696
2024-05-21,Africa,China,Ashley PLC,81101,28,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Unexpected frost damaging crops,High,LABEL_0,0.8567883372306824,neutral,0.8092489242553711
2024-11-08,Oceania,China,"Robinson, Hines and Hammond",77237,13,In Transit,Export restrictions lead to surplus in local markets.,Heavy rainfall causing waterlogging,Medium,LABEL_0,0.5000081062316895,neutral,0.8367767333984375
2024-07-12,Africa,Germany,Stone-Kim,68833,2,Delayed,Farmers report higher yields thanks to favorable weather.,High humidity increasing pest risks,High,LABEL_2,0.8424614071846008,neutral,0.7063456177711487
2024-11-29,Asia,Brazil,"Fox, Garza and Gray",99093,4,In Transit,Drought conditions lead to reduced tomato supply.,Mild rainfall aiding crop growth,Low,LABEL_0,0.75569087266922,contradiction,0.8625392913818359
2024-03-13,Africa,Germany,Murray Inc,63634,6,In Transit,Tomato prices soar due to unexpected frost in the region.,Drought leading to crop failure,Medium,LABEL_0,0.565018355846405,contradiction,0.775698184967041
2024-06-13,Africa,Australia,Allen-Bennett,9292,4,In Transit,Government announces subsidies for tomato farmers.,Strong winds causing crop damage,High,LABEL_1,0.7901261448860168,neutral,0.7685749530792236
2025-01-11,Africa,China,Castillo-Baxter,89668,28,In Transit,Export restrictions lead to surplus in local markets.,Drought leading to crop failure,High,LABEL_0,0.5000081062316895,neutral,0.8201993703842163
2024-09-04,Oceania,USA,"Terrell, Freeman and Crawford",39556,8,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Mild rainfall aiding crop growth,High,LABEL_0,0.8567883372306824,neutral,0.8530633449554443
2024-03-22,Europe,Germany,Lopez-Hernandez,87467,16,Delayed,Pest infestation reduces tomato output in key regions.,High humidity increasing pest risks,High,LABEL_0,0.7376754879951477,neutral,0.8945032954216003
2024-03-03,North America,South Africa,Williams-Conner,46777,30,In Transit,Heavy rainfall damages crops in major producing areas.,High humidity increasing pest risks,High,LABEL_0,0.8395679593086243,neutral,0.845526933670044
2025-01-01,North America,Germany,Payne PLC,24560,26,Delayed,Export restrictions lead to surplus in local markets.,High humidity increasing pest risks,High,LABEL_0,0.5000081062316895,neutral,0.8526380658149719
2024-10-09,South America,USA,Hendricks-Thomas,92459,21,In Transit,Heavy rainfall damages crops in major producing areas.,High humidity increasing pest risks,High,LABEL_0,0.8395679593086243,neutral,0.8088816404342651
2024-05-24,South America,South Africa,Bell Inc,83478,16,Delayed,Farmers report higher yields thanks to favorable weather.,Sunny and favorable for farming,High,LABEL_2,0.8424614071846008,neutral,0.9154450297355652
2024-02-08,North America,USA,"Best, Sims and Collins",98306,22,Awaiting Dispatch,Improved infrastructure reduces transportation delays.,High humidity increasing pest risks,High,LABEL_2,0.5472204089164734,neutral,0.6287973523139954
2024-08-19,Europe,India,"Turner, Daniel and Flores",47839,17,In Transit,Heavy rainfall damages crops in major producing areas.,Sunny and favorable for farming,Medium,LABEL_0,0.8395679593086243,neutral,0.5993829369544983
2024-04-01,Asia,South Africa,Shaw LLC,49233,9,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Sunny and favorable for farming,Low,LABEL_0,0.5824687480926514,neutral,0.8585883975028992
2024-11-11,Asia,Canada,"White, Paul and Conley",22440,9,Awaiting Dispatch,Export restrictions lead to surplus in local markets.,High humidity increasing pest risks,Low,LABEL_0,0.5000081062316895,neutral,0.8655299544334412
2024-04-23,Europe,Canada,Jackson Inc,19907,5,Awaiting Dispatch,Pest infestation reduces tomato output in key regions.,Unexpected frost damaging crops,Medium,LABEL_0,0.7376754879951477,neutral,0.7378860116004944
2024-01-25,South America,China,Owen Ltd,80257,29,In Transit,Pest infestation reduces tomato output in key regions.,Heavy rainfall causing waterlogging,High,LABEL_0,0.7376754879951477,neutral,0.8405025601387024
2024-07-22,Asia,Canada,Watkins and Sons,18907,1,Awaiting Dispatch,Farmers report higher yields thanks to favorable weather.,Sunny and favorable for farming,Low,LABEL_2,0.8424614071846008,neutral,0.8663108944892883
2024-09-15,Oceania,India,Gomez-Jacobs,15978,3,In Transit,Heavy rainfall damages crops in major producing areas.,Heavy rainfall causing waterlogging,Low,LABEL_0,0.8395679593086243,neutral,0.7166301012039185
2024-02-22,Africa,India,Park Inc,22777,23,Delayed,Delays in transportation cause supply chain disruptions.,High humidity increasing pest risks,High,LABEL_0,0.8567883372306824,neutral,0.8463930487632751
2024-12-28,Africa,Germany,Williams-Thompson,9403,27,Delayed,Improved infrastructure reduces transportation delays.,Heavy rainfall causing waterlogging,High,LABEL_2,0.5472204089164734,neutral,0.5735123753547668
2024-12-24,Asia,Germany,"Krause, Gibson and Hernandez",42129,23,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Sunny and favorable for farming,High,LABEL_0,0.75569087266922,neutral,0.6540105938911438
2024-02-13,Africa,South Africa,Ortiz Inc,23916,3,In Transit,Tomato prices soar due to unexpected frost in the region.,High humidity increasing pest risks,Low,LABEL_0,0.565018355846405,neutral,0.7995634078979492
2024-10-21,Asia,South Africa,"Buckley, Mejia and Lucas",99179,28,Awaiting Dispatch,Heavy rainfall damages crops in major producing areas.,High humidity increasing pest risks,High,LABEL_0,0.8395679593086243,neutral,0.7847854495048523
2024-02-26,South America,Australia,Kerr-Brady,84713,9,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Drought leading to crop failure,High,LABEL_0,0.8567883372306824,neutral,0.7620843052864075
2024-04-16,Africa,Australia,Estrada and Sons,99279,8,In Transit,Drought conditions lead to reduced tomato supply.,Drought leading to crop failure,Medium,LABEL_0,0.75569087266922,neutral,0.8368547558784485
2024-04-02,Africa,USA,Diaz-Malone,7691,15,Delayed,Heavy rainfall damages crops in major producing areas.,Heavy rainfall causing waterlogging,High,LABEL_0,0.8395679593086243,neutral,0.7991777658462524
2024-06-07,South America,Canada,"Walker, Moore and Lopez",95245,20,Delayed,Farmers report higher yields thanks to favorable weather.,Unexpected frost damaging crops,High,LABEL_2,0.8424614071846008,contradiction,0.8944675326347351
2024-02-16,North America,Brazil,Chambers LLC,50030,21,Awaiting Dispatch,Pest infestation reduces tomato output in key regions.,Heavy rainfall causing waterlogging,High,LABEL_0,0.7376754879951477,neutral,0.8311448693275452
2024-01-28,Oceania,India,Pollard Ltd,88446,19,In Transit,Improved infrastructure reduces transportation delays.,High humidity increasing pest risks,Medium,LABEL_2,0.5472204089164734,neutral,0.6903594136238098
2024-05-05,Asia,Australia,Williams Inc,16783,15,Delayed,Delays in transportation cause supply chain disruptions.,Drought leading to crop failure,High,LABEL_0,0.8567883372306824,neutral,0.8130030632019043
2024-11-13,Africa,USA,Beck-Hansen,38505,12,Delayed,Farmers report higher yields thanks to favorable weather.,Mild rainfall aiding crop growth,High,LABEL_2,0.8424614071846008,neutral,0.8775435090065002
2024-05-28,Oceania,Germany,Hall Group,94539,24,Awaiting Dispatch,Tomato prices soar due to unexpected frost in the region.,Heavy rainfall causing waterlogging,High,LABEL_0,0.565018355846405,neutral,0.8322677612304688
2024-05-11,Europe,South Africa,White-Melendez,17295,5,In Transit,Drought conditions lead to reduced tomato supply.,Mild rainfall aiding crop growth,Low,LABEL_0,0.75569087266922,contradiction,0.8232966065406799
2024-08-03,Europe,USA,"Juarez, Thornton and Bryant",23958,6,Awaiting Dispatch,Improved infrastructure reduces transportation delays.,Heavy rainfall causing waterlogging,Low,LABEL_2,0.5472204089164734,neutral,0.6995004415512085
2024-04-10,South America,Brazil,Armstrong-Crane,62651,12,In Transit,Improved infrastructure reduces transportation delays.,Drought leading to crop failure,Medium,LABEL_2,0.5472204089164734,neutral,0.6823165416717529
2024-01-24,North America,India,Hoover PLC,42527,30,In Transit,Improved infrastructure reduces transportation delays.,Sunny and favorable for farming,High,LABEL_2,0.5472204089164734,neutral,0.7846992015838623
2024-01-29,Europe,Australia,Ward LLC,30428,7,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Strong winds causing crop damage,High,LABEL_0,0.75569087266922,neutral,0.6663079857826233
2024-03-14,Europe,Germany,"Nelson, Alexander and Sandoval",95577,8,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Drought leading to crop failure,Medium,LABEL_0,0.5824687480926514,neutral,0.8194928765296936
2024-02-19,South America,USA,Walton Group,12657,24,Awaiting Dispatch,Export restrictions lead to surplus in local markets.,Strong winds causing crop damage,High,LABEL_0,0.5000081062316895,neutral,0.8275051712989807
2024-02-27,Oceania,Brazil,Rowe and Sons,47992,24,In Transit,Pest infestation reduces tomato output in key regions.,Unexpected frost damaging crops,High,LABEL_0,0.7376754879951477,neutral,0.7989575862884521
2024-09-16,North America,India,Smith Ltd,28094,17,In Transit,Heavy rainfall damages crops in major producing areas.,Heavy rainfall causing waterlogging,Medium,LABEL_0,0.8395679593086243,neutral,0.8266294002532959
2024-06-12,Europe,Australia,Reyes Ltd,53140,16,Delayed,Heavy rainfall damages crops in major producing areas.,High humidity increasing pest risks,High,LABEL_0,0.8395679593086243,neutral,0.7223013043403625
2024-09-17,North America,South Africa,"Villarreal, Walsh and Smith",28687,10,Awaiting Dispatch,Government announces subsidies for tomato farmers.,Unexpected frost damaging crops,Low,LABEL_1,0.7901261448860168,neutral,0.72297203540802
2024-05-29,Oceania,India,Austin-Rodriguez,22769,13,Delayed,Labor shortages affect harvesting in rural areas.,Heavy rainfall causing waterlogging,High,LABEL_0,0.5824687480926514,neutral,0.791594922542572
2024-05-09,Oceania,India,"Howell, Walker and Ellis",92237,2,Delayed,Farmers report higher yields thanks to favorable weather.,Strong winds causing crop damage,High,LABEL_2,0.8424614071846008,contradiction,0.7498310804367065
2024-05-03,Africa,USA,Morales-Blair,69477,11,Delayed,Farmers report higher yields thanks to favorable weather.,Mild rainfall aiding crop growth,High,LABEL_2,0.8424614071846008,neutral,0.8799166679382324
2024-10-09,Europe,Brazil,Thompson-Blackburn,54065,8,In Transit,Tomato prices soar due to unexpected frost in the region.,Mild rainfall aiding crop growth,Low,LABEL_0,0.565018355846405,neutral,0.5638728141784668
2024-04-30,Asia,USA,"Bass, Whitehead and Howard",57594,2,Awaiting Dispatch,Improved infrastructure reduces transportation delays.,Unexpected frost damaging crops,Low,LABEL_2,0.5472204089164734,neutral,0.6002330183982849
2024-07-15,Asia,Australia,Walker-Trujillo,68752,30,Delayed,Government announces subsidies for tomato farmers.,High humidity increasing pest risks,High,LABEL_1,0.7901261448860168,neutral,0.8042039275169373
2025-01-07,Africa,China,Roberson-Berg,62790,14,In Transit,Labor shortages affect harvesting in rural areas.,High humidity increasing pest risks,Medium,LABEL_0,0.5824687480926514,neutral,0.8756811022758484
2024-07-26,Asia,India,"Ali, Williams and Tyler",1338,22,Awaiting Dispatch,Improved infrastructure reduces transportation delays.,Strong winds causing crop damage,High,LABEL_2,0.5472204089164734,neutral,0.5212185382843018
2025-01-17,Africa,Germany,"Rogers, Schmitt and Carney",11492,3,Awaiting Dispatch,Farmers report higher yields thanks to favorable weather.,Drought leading to crop failure,Medium,LABEL_2,0.8424614071846008,contradiction,0.9981139898300171
2024-10-16,Africa,South Africa,"Blake, Davis and Johnson",36881,7,Awaiting Dispatch,Tomato prices soar due to unexpected frost in the region.,Heavy rainfall causing waterlogging,Low,LABEL_0,0.565018355846405,neutral,0.8341419696807861
